altitude,velocity,time
4009.9239234570377,232.01442718206,11.401149999737546
4032.8949476325706,227.36927673718014,11.50115999973376
4055.4042659247693,222.78092980861356,11.601169999729974
4077.4574677151604,218.24756626850785,11.701179999726188
4099.05996349374,213.76742827707847,11.801189999722402
4120.216990940791,209.33881735573559,11.901199999718616
4140.93362072364,204.96009161609135,12.00120999971483
4161.214762024047,200.6296631350286,12.101219999711043
4181.065167809483,196.34599546669696,12.201229999707257
4200.489439862614,192.1076012829275,12.301239999703471
4219.492033580457,187.9130401341778,12.401249999699685
4238.077262555584,183.76091632362758,12.501259999695899
4256.2493029500765,179.64987688756148,12.601269999692112
4274.012197672244,175.5786096756463,12.701279999688326
4291.369860366565,171.54584152513618,12.80128999968454
4308.326079225077,167.55033652339262,12.901299999680754
4324.884520629488,163.59089435355526,13.001309999676968
4341.048732631628,159.6663487184481,13.101319999673182
4356.822148280008,155.77556583819262,13.201329999669396
4372.2080887996335,151.91744301723153,13.30133999966561
4387.209766632007,148.0909072767811,13.401349999661823
4401.830288341179,144.29491404895725,13.501359999658037
4416.0726573922375,140.52844592905035,13.601369999654251
4429.939776807948,136.79051148265938,13.701379999650465
4443.434451708367,133.08014410458134,13.801389999646679
4456.559391739186,129.3964009265191,13.901399999642893
4469.317213392921,125.73836177090564,14.001409999639106
4481.710442227687,122.10512814822377,14.10141999963532
4493.741514987912,118.4958222954215,14.201429999631534
4505.412781630511,114.90958625310874,14.301439999627748
4516.726507261123,111.34558097939573,14.401449999623962
4527.684873983001,107.8029854983151,14.501459999620176
4538.289982662611,104.28099608091593,14.60146999961639
4548.54385461498,100.77882545720362,14.701479999612603
4558.448433211362,97.29570205720101,14.801489999608817
4568.005585412803,93.83086927950384,14.901499999605031
4577.217103231515,90.38358478578688,15.001509999601245
4586.084705123092,86.95311981979154,15.101519999597459
4594.61003731186,83.53875854940738,15.201529999593673
4602.794675051484,80.13979743052285,15.301539999589886
4610.640123822777,76.7555445913978,15.4015499995861
4618.147820470991,73.38531923634733,15.501559999582314
4625.31913428491,70.02845106761423,15.601569999578528
4632.155368018189,66.68427972432283,15.701579999574742
4638.657758855827,63.352154237499114,15.801589999570956
4644.827479326806,60.031432500142834,15.90159999956717
4650.665638164697,56.72148075141202,16.001609999563385
4656.173281116872,53.421673074008794,16.1016199995596
4661.351391704453,50.131390903885375,16.201629999555813
4666.20089193363,46.85002255143554,16.301639999552027
4670.722642959608,43.57696273335383,16.40164999954824
4674.917445704504,40.31161211438861,16.501659999544454
4678.7860414295255,37.05337685822929,16.60166999954067
4682.329112262836,33.801668186797876,16.701679999536882
4685.547281683847,30.555901947239196,16.801689999533096
4688.441114964137,27.315498185915416,16.90169999952931
4691.011119566774,24.07988072874228,17.001709999525524
4693.257745503219,20.84847676720963,17.101719999521737
4695.1813856496465,17.620716449446746,17.20172999951795
4696.782376022345,14.396032475711124,17.301739999514165
4698.0609960127185,11.17385969768184,17.40174999951038
4699.017468582751,7.9536347209558595,17.501759999506593
4699.65196042063,4.734795510150829,17.601769999502807
4699.964582056948,1.516780996023917,17.70177999949902
4699.955388305754,-1.7009417526768018,17.801789999495234
4699.624401963749,-4.918348867306271,17.90179999949145
4698.971680874009,-8.134899920654542,18.001809999487662
4697.997338628327,-11.350035502111076,18.101819999483876
4696.701544719061,-14.563197185845388,18.20182999948009
4695.084524421578,-17.773827918249815,18.301839999476304
4693.14655863729,-20.981372403357035,18.401849999472518
4690.887983699031,-24.185277485666667,18.50185999946873
4688.309191137818,-27.384992529821464,18.601869999464945
4685.4106274119795,-30.579969796585328,18.70187999946116
4682.192793599047,-33.7696648145773,18.801889999457373
4678.656245050315,-36.95353674723401,18.901899999453587
4674.801591009383,-40.13104875448045,19.0019099994498
4670.629494194482,-43.301668348602924,19.101919999446014
4666.140670345719,-46.46486774383643,19.20192999944223
4661.33588773775,-49.62012419918163,19.301939999438442
4656.215966658249,-52.76692035400395,19.401949999434656
